#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	COG(s)	Protein name
chr	NC_000964.3	3823558	3824229	-	938454	narI	BSU37250	NP_391606.1	223	-	nitrate reductase gamma chain
chr	NC_000964.3	3824226	3824780	-	937051	narJ	BSU37260	NP_391607.1	184	-	nitrate reductase molybdenum cofactor assembly chaperone NarJ
chr	NC_000964.3	3824806	3826269	-	937047	narH	BSU37270	NP_391608.1	487	-	nitrate reductase beta chain
chr	NC_000964.3	3826259	3829945	-	938358	narG	BSU37280	NP_391609.2	1228	-	nitrate reductase alpha chain
chr	NC_000964.3	3830141	3830617	-	937058	arfM	BSU37290	NP_391610.1	158	-	transcription regulator ArfM
chr	NC_000964.3	3830761	3831480	+	937048	ywiC	BSU37300	NP_391611.1	239	-	hypothetical protein BSU37300
chr	NC_000964.3	3831512	3832228	-	937050	fnr	BSU37310	NP_391612.1	238	-	anaerobic regulatory protein
chr	NC_000964.3	3832327	3833514	-	937055	narK	BSU37320	NP_391613.2	395	-	nitrite extrusion protein
chr	NC_000964.3	3833650	3835320	-	937054	argS	BSU37330	NP_391614.1	556	-	arginine--tRNA ligase
chr	NC_000964.3	3835317	3835745	-	937056	ywiB	BSU37340	NP_391615.1	142	-	beta-barrel protein YwiB
chr	NC_000964.3	3836058	3836189	+	938512	sboA	BSU37350	NP_391616.1	43	-	subtilosin-A
chr	NC_000964.3	3836146	3836298	+	2914193	sboX	BSU37360	YP_054594.1	50	-	bacteriocin-like protein SboX
chr	NC_000964.3	3836323	3837669	+	937059	albA	BSU37370	NP_391617.1	448	-	antilisterial bacteriocin subtilosin biosynthesis protein AlbA
chr	NC_000964.3	3837682	3837843	+	937057	albB	BSU37380	NP_391618.1	53	-	antilisterial bacteriocin subtilosin biosynthesis protein AlbB
chr	NC_000964.3	3837840	3838559	+	937068	albC	BSU37390	NP_391619.1	239	-	ABC transporter ATP-binding protein
chr	NC_000964.3	3838552	3839862	+	937053	albD	BSU37400	NP_391620.1	436	-	antilisterial bacteriocin subtilosin biosynthesis protein AlbD
chr	NC_000964.3	3839852	3841012	+	938514	albE	BSU37410	NP_391621.1	386	-	antilisterial bacteriocin subtilosin biosynthesis protein AlbE
chr	NC_000964.3	3841017	3842297	+	938515	albF	BSU37420	NP_391622.1	426	-	zinc protease AlbF
chr	NC_000964.3	3842294	3842995	+	937060	albG	BSU37430	NP_391623.1	233	-	antilisterial bacteriocin subtilosin biosynthesis protein AlbG
chr	NC_000964.3	3843001	3844377	-	937067	ywhL	BSU37440	NP_391624.1	458	-	hypothetical protein BSU37440
chr	NC_000964.3	3844416	3845771	-	937087	ywhK	BSU37450	NP_391625.1	451	-	hypothetical protein BSU37450
chr	NC_000964.3	3846001	3847146	+	936725	rapF	BSU37460	NP_391626.1	381	-	response regulator aspartate phosphatase F
chr	NC_000964.3	3847130	3847249	+	936721	phrF	BSU37470	NP_391627.1	39	-	phosphatase RapF inhibitor
chr	NC_000964.3	3847348	3847821	+	937183	ywhH	BSU37480	NP_391628.1	157	-	hypothetical protein BSU37480
chr	NC_000964.3	3847853	3848725	-	937205	speB	BSU37490	NP_391629.1	290	-	agmatinase
chr	NC_000964.3	3848786	3849616	-	937075	speE	BSU37500	NP_391630.1	276	-	spermidine synthase
chr	NC_000964.3	3849818	3851893	+	937200	pbpG	BSU37510	NP_391631.2	691	-	penicillin-binding protein 2D
chr	NC_000964.3	3852186	3852704	-	937100	ywhD	BSU37520	NP_391632.1	172	-	hypothetical protein BSU37520
chr	NC_000964.3	3852718	3853377	-	937099	ywhC	BSU37530	NP_391633.1	219	-	zinc metalloprotease YwhC
chr	NC_000964.3	3853486	3853674	+	937098	ywhB	BSU37540	NP_391634.1	62	-	4-oxalocrotonate tautomerase
chr	NC_000964.3	3853717	3854136	-	937081	ywhA	BSU37550	NP_391635.1	139	-	HTH-type transcriptional regulator YwhA
chr	NC_000964.3	3854256	3856172	-	937135	thrZ	BSU37560	NP_391636.2	638	-	threonine--tRNA ligase 2
chr	NC_000964.3	3857017	3858417	-	937101	mmr	BSU37570	NP_391637.1	466	-	methylenomycin A resistance protein
chr	NC_000964.3	3858417	3858887	-	937074	ywgB	BSU37580	NP_391638.1	156	-	HTH-type transcriptional regulator YwgB
chr	NC_000964.3	3858999	3859499	-	937077	ywgA	BSU37590	NP_391639.1	166	-	hypothetical protein BSU37590
chr	NC_000964.3	3859535	3860836	-	937082	ywfO	BSU37600	NP_391640.1	433	-	hypothetical protein BSU37600
chr	NC_000964.3	3860998	3861222	-	937093	ywzC	BSU37610	NP_391641.1	74	-	hypothetical protein BSU37610
chr	NC_000964.3	3861437	3862213	+	937126	rsfA	BSU37620	NP_391642.1	258	-	prespore-specific transcriptional regulator RsfA
chr	NC_000964.3	3862357	3863247	-	937972	ywfM	BSU37630	NP_391643.1	296	-	transporter
chr	NC_000964.3	3863415	3864260	-	937083	ywfL	BSU37640	NP_391644.1	281	-	octanoyl
chr	NC_000964.3	3864309	3865208	-	936502	cysL	BSU37650	NP_391645.1	299	-	HTH-type transcriptional regulator CysL
chr	NC_000964.3	3865355	3866326	-	936581	eutD	BSU37660	NP_391646.1	323	-	phosphate acetyltransferase
chr	NC_000964.3	3866611	3867360	+	936512	ywfI	BSU37670	NP_391647.2	249	-	heme peroxidase
chr	NC_000964.3	3867493	3868272	+	937215	ywfH	BSU37680	NP_391648.1	259	-	bacilysin biosynthesis oxidoreductase YwfH
chr	NC_000964.3	3868287	3869486	-	937157	ywfG	BSU37690	NP_391649.1	399	-	aspartate aminotransferase
chr	NC_000964.3	3869487	3870671	-	937161	bacE	BSU37700	NP_391650.1	394	-	bacilysin exporter BacE
chr	NC_000964.3	3870668	3872086	-	937214	bacD	BSU37710	NP_391651.1	472	-	alanine-anticapsin ligase BacD
chr	NC_000964.3	3872105	3872872	-	937065	bacC	BSU37720	NP_391652.1	255	-	bacilysin biosynthesis oxidoreductase
chr	NC_000964.3	3872869	3873576	-	937084	bacB	BSU37730	NP_391653.1	235	-	bacilysin biosynthesis protein BacB
chr	NC_000964.3	3873566	3874180	-	937216	bacA	BSU37740	NP_391654.1	204	-	bacilysin biosynthesis protein BacA
chr	NC_000964.3	3874332	3875570	-	937061	ywfA	BSU37750	NP_391655.1	412	-	MFS transporter
chr	NC_000964.3	3875780	3877192	-	938495	rocC	BSU37760	NP_391656.1	470	-	amino acid permease RocC
chr	NC_000964.3	3877192	3878892	-	937220	rocB	BSU37770	NP_391657.1	566	-	arginine utilization protein RocB
chr	NC_000964.3	3878966	3880513	-	937222	rocA	BSU37780	NP_391658.1	515	-	1-pyrroline-5-carboxylate dehydrogenase
chr	NC_000964.3	3880740	3882014	-	937066	rocG	BSU37790	NP_391659.2	424	-	catabolic NAD-specific glutamate dehydrogenase RocG
chr	NC_000964.3	3882191	3882655	-	937223	yweA	BSU37800	NP_391660.1	154	-	hypothetical protein BSU37800
chr	NC_000964.3	3882979	3883434	-	2914201	spsL	BSU37810	YP_054595.1	151	-	spore coat polysaccharide biosynthesis protein SpsL
chr	NC_000964.3	3883427	3884278	-	937225	spsK	BSU37820	NP_391661.3	283	-	spore coat polysaccharide biosynthesis protein SpsK
chr	NC_000964.3	3884292	3885239	-	937227	spsJ	BSU37830	NP_391662.1	315	-	dTDP-glucose 4,6-dehydratase
chr	NC_000964.3	3885239	3885979	-	937229	spsI	BSU37840	NP_391663.1	246	-	dTDP-glucose pyrophosphorylase
chr	NC_000964.3	3886004	3887023	-	937230	spsG	BSU37850	NP_391664.1	339	-	spore coat polysaccharide biosynthesis protein SpsG
chr	NC_000964.3	3887026	3887748	-	937232	spsF	BSU37860	NP_391665.2	240	-	spore coat polysaccharide biosynthesis protein SpsF
chr	NC_000964.3	3887741	3888862	-	937233	spsE	BSU37870	NP_391666.1	373	-	spore coat polysaccharide biosynthesis protein SpsE
chr	NC_000964.3	3888862	3889731	-	937250	spsD	BSU37880	NP_391667.1	289	-	spore coat polysaccharide biosynthesis protein SpsD
chr	NC_000964.3	3889732	3890901	-	937234	spsC	BSU37890	NP_391668.1	389	-	spore coat polysaccharide biosynthesis protein SpsC
chr	NC_000964.3	3890922	3892346	-	937239	spsB	BSU37900	NP_391669.2	474	-	spore coat polysaccharide biosynthesis protein SpsB
chr	NC_000964.3	3892351	3893121	-	937253	spsA	BSU37910	NP_391670.1	256	-	spore coat polysaccharide biosynthesis protein SpsA
chr	NC_000964.3	3893441	3893986	+	937241	ywdL	BSU37920	NP_391671.1	181	-	spore coat protein GerQ
chr	NC_000964.3	3894030	3894401	-	937242	ywdK	BSU37930	NP_391672.2	123	-	hypothetical protein BSU37930
chr	NC_000964.3	3894463	3895785	-	937261	ywdJ	BSU37940	NP_391673.2	440	-	purine permease YwdJ
chr	NC_000964.3	3895805	3896161	-	937251	ywdI	BSU37950	NP_391674.2	118	-	hypothetical protein BSU37950
chr	NC_000964.3	3896290	3897660	+	937252	ywdH	BSU37960	NP_391675.2	456	-	aldehyde dehydrogenase YwdH
chr	NC_000964.3	3897685	3898362	-	937265	ung	BSU37970	NP_391676.1	225	-	uracil-DNA glycosylase
chr	NC_000964.3	3898376	3899182	-	937259	ywdF	BSU37980	NP_391677.1	268	-	glycosyltransferase YwdF
chr	NC_000964.3	3899272	3899805	-	937260	ywdE	BSU37990	NP_391678.1	177	-	hypothetical protein BSU37990
chr	NC_000964.3	3899853	3900488	-	937267	ywdD	BSU38000	NP_391679.2	211	-	hypothetical protein BSU38000
chr	NC_000964.3	3900481	3900819	-	8303176	ywzG	BSU38018	YP_003097793.1	112	-	DNA-binding protein YwzG
chr	NC_000964.3	3900963	3901778	+	937262	thiD	BSU38020	NP_391681.1	271	-	pyridoxine kinase
chr	NC_000964.3	3901868	3902116	-	937276	ywdA	BSU38030	NP_391682.1	82	-	hypothetical protein BSU38030
chr	NC_000964.3	3902210	3903649	-	937277	sacA	BSU38040	NP_391683.2	479	-	sucrose-6-phosphate hydrolase
chr	NC_000964.3	3903646	3905031	-	937266	sacP	BSU38050	NP_391684.3	461	-	PTS system sucrose-specific EIIBC component
chr	NC_000964.3	3905333	3906103	+	937283	ywcJ	BSU38060	NP_391685.1	256	-	transporter
chr	NC_000964.3	3906142	3906972	-	937284	sacT	BSU38070	NP_391686.1	276	-	SacPA operon antiterminator
chr	NC_000964.3	3907012	3907314	-	937275	ywcI	BSU38080	NP_391687.2	100	-	hypothetical protein BSU38080
chr	NC_000964.3	3907844	3910264	+	937291	vpr	BSU38090	NP_391688.1	806	-	minor extracellular protease vpr
chr	NC_000964.3	3910302	3911303	-	937286	ywcH	BSU38100	NP_391689.1	333	-	hypothetical protein BSU38100
chr	NC_000964.3	3911477	3912226	-	937279	nfrA	BSU38110	NP_391690.1	249	-	FMN reductase
chr	NC_000964.3	3912332	3913513	-	937294	rodA	BSU38120	NP_391691.1	393	-	rod shape-determining protein RodA
chr	NC_000964.3	3914009	3914272	+	937296	ywcE	BSU38130	NP_391692.1	87	-	spore morphogenesis and germination protein YwcE
chr	NC_000964.3	3914315	3914689	-	937285	qoxD	BSU38140	NP_391693.1	124	-	quinol oxidase subunit 4
chr	NC_000964.3	3914691	3915305	-	937299	qoxC	BSU38150	NP_391694.1	204	-	quinol oxidase subunit 3
chr	NC_000964.3	3915319	3917268	-	937303	qoxB	BSU38160	NP_391695.1	649	-	quinol oxidase subunit 1
chr	NC_000964.3	3917296	3918261	-	937295	qoxA	BSU38170	NP_391696.2	321	-	quinol oxidase subunit 2
chr	NC_000964.3	3918777	3919022	+	937305	ywzA	BSU38180	NP_391697.2	81	-	hypothetical protein BSU38180
chr	NC_000964.3	3919093	3920634	-	937307	galT	BSU38190	NP_391698.2	513	-	galactose-1-phosphate uridylyltransferase
chr	NC_000964.3	3920638	3921810	-	937297	galK	BSU38200	NP_391699.1	390	-	galactokinase
chr	NC_000964.3	3921891	3922274	-	937313	ywcD	BSU38210	NP_391700.1	127	-	membrane protein
chr	NC_000964.3	3922292	3922963	-	937314	ywcC	BSU38220	NP_391701.2	223	-	HTH-type transcriptional regulator YwcC
chr	NC_000964.3	3923319	3923477	+	8303165	slrA	BSU38229	YP_003097794.1	52	-	transcriptional regulator SlrA
chr	NC_000964.3	3923920	3924228	+	937304	ywcB	BSU38230	NP_391702.1	102	-	hypothetical protein BSU38230
chr	NC_000964.3	3924225	3925766	+	937320	ywcA	BSU38240	NP_391703.2	513	-	symporter
chr	NC_000964.3	3925797	3926399	-	937309	ywbO	BSU38250	NP_391704.1	200	-	hypothetical protein BSU38250
chr	NC_000964.3	3926682	3927932	-	937310	efeN	BSU38260	NP_391705.1	416	-	deferrochelatase/peroxidase EfeN
chr	NC_000964.3	3927951	3929108	-	937322	efeM	BSU38270	NP_391706.1	385	-	iron uptake system component EfeM
chr	NC_000964.3	3929105	3930550	-	938520	efeU	BSU38280	NP_391707.2	481	-	ferrous iron permease EfeU
chr	NC_000964.3	3930707	3931375	-	937316	thiE	BSU38290	NP_391708.1	222	-	thiamine-phosphate synthase
chr	NC_000964.3	3931372	3932190	-	938519	thiM	BSU38300	NP_391709.1	272	-	hydroxyethylthiazole kinase
chr	NC_000964.3	3932198	3933103	-	937626	ywbI	BSU38310	NP_391710.1	301	-	HTH-type transcriptional regulator YwbI
chr	NC_000964.3	3933209	3933595	+	937321	ywbH	BSU38320	NP_391711.1	128	-	holin-like protein CidA
chr	NC_000964.3	3933577	3934254	+	937323	lrgB	BSU38330	NP_391712.2	225	-	hypothetical protein BSU38330
chr	NC_000964.3	3934358	3935557	+	937325	ywbF	BSU38340	NP_391713.1	399	-	transporter
chr	NC_000964.3	3935591	3935788	+	937326	ywbE	BSU38350	NP_391714.1	65	-	hypothetical protein BSU38350
chr	NC_000964.3	3935824	3937014	-	937328	ywbD	BSU38360	NP_391715.1	396	-	ribosomal RNA large subunit methyltransferase YwbD
chr	NC_000964.3	3937135	3937515	+	937329	ywbC	BSU38370	NP_391716.1	126	-	hypothetical protein BSU38370
chr	NC_000964.3	3937553	3938230	-	937330	ywbB	BSU38380	NP_391717.1	225	-	hypothetical protein BSU38380
chr	NC_000964.3	3938307	3939641	-	937331	ywbA	BSU38390	NP_391718.1	444	-	permease IIC component YwbA
chr	NC_000964.3	3939869	3941806	+	937332	epr	BSU38400	NP_391719.1	645	-	minor extracellular protease epr
chr	NC_000964.3	3942234	3943613	+	937333	sacX	BSU38410	NP_391720.1	459	-	negative regulator of SacY activity
chr	NC_000964.3	3943667	3944509	+	937335	sacY	BSU38420	NP_391721.1	280	-	levansucrase and sucrase synthesis operon antiterminator
chr	NC_000964.3	3944560	3945420	-	937339	gspA	BSU38430	NP_391722.1	286	-	general stress protein A
chr	NC_000964.3	3945530	3946243	-	937341	ywaF	BSU38440	NP_391723.1	237	-	hypothetical protein BSU38440
chr	NC_000964.3	3946394	3946909	+	937344	ywaE	BSU38450	NP_391724.1	171	-	HTH-type transcriptional regulator YwaE
chr	NC_000964.3	3947158	3948399	+	937345	tyrZ	BSU38460	NP_391725.1	413	-	tyrosine--tRNA ligase 2
chr	NC_000964.3	3948555	3949922	+	937350	ywaD	BSU38470	NP_391726.1	455	-	aminopeptidase YwaD
chr	NC_000964.3	3949952	3950584	-	937355	ywaC	BSU38480	NP_391727.1	210	-	GTP pyrophosphokinase YwaC
chr	NC_000964.3	3950726	3951661	-	937356	menA	BSU38490	NP_391728.1	311	-	1,4-dihydroxy-2-naphthoate octaprenyltransferase
chr	NC_000964.3	3952108	3952257	+	8303014	ywzH	BSU38499	YP_003097795.1	49	-	membrane protein
chr	NC_000964.3	3952275	3953786	+	937358	dltA	BSU38500	NP_391729.1	503	-	D-alanine--poly(phosphoribitol) ligase subunit 1
chr	NC_000964.3	3953783	3954970	+	937360	dltB	BSU38510	NP_391730.1	395	-	protein DltB
chr	NC_000964.3	3954987	3955223	+	937361	dltC	BSU38520	NP_391731.1	78	-	D-alanine--poly(phosphoribitol) ligase subunit 2
chr	NC_000964.3	3955223	3956401	+	937362	dltD	BSU38530	NP_391732.1	392	-	poly D-alanine transfer protein DltD
chr	NC_000964.3	3956492	3957250	+	937369	dltE	BSU38540	NP_391733.2	252	-	oxidoreductase
chr	NC_000964.3	3957391	3958482	+	937372	ywaA	BSU38550	NP_391734.2	363	-	branched-chain-amino acid aminotransferase 2
chr	NC_000964.3	3958516	3959844	-	937373	licH	BSU38560	NP_391735.1	442	-	6-phospho-beta-glucosidase
chr	NC_000964.3	3959841	3960173	-	937374	licA	BSU38570	NP_391736.1	110	-	PTS system lichenan transporter subunit IIA
chr	NC_000964.3	3960192	3961550	-	937375	licC	BSU38580	NP_391737.1	452	-	PTS system lichenan transporter subunit IIC
chr	NC_000964.3	3961566	3961874	-	937379	licB	BSU38590	NP_391738.1	102	-	PTS system lichenan transporter subunit IIB
chr	NC_000964.3	3962003	3963928	-	937383	licR	BSU38600	NP_391739.1	641	-	licABCH operon regulator
chr	NC_000964.3	3964091	3964249	-	937390	yxzF	BSU38610	NP_391740.1	52	-	hypothetical protein BSU38610
chr	NC_000964.3	3964278	3964868	-	937391	yxlJ	BSU38620	NP_391741.1	196	-	3-methyladenine DNA glycosylase
chr	NC_000964.3	3964997	3966640	+	937399	katX	BSU38630	NP_391742.1	547	-	catalase X
chr	NC_000964.3	3966745	3967947	+	937392	yxlH	BSU38640	NP_391743.1	400	-	MFS transporter
chr	NC_000964.3	3967944	3968720	-	937394	yxlG	BSU38650	NP_391744.2	258	-	transmembrane protein YxlG
chr	NC_000964.3	3968717	3969604	-	938137	yxlF	BSU38660	NP_391745.1	295	-	ABC transporter ATP-binding protein
chr	NC_000964.3	3969611	3969799	-	937395	yxlE	BSU38670	NP_391746.1	62	-	negative regulatory protein YxlE
chr	NC_000964.3	3969796	3970002	-	937398	yxlD	BSU38680	NP_391747.1	68	-	negative regulatory protein YxlD
chr	NC_000964.3	3969999	3970319	-	938082	yxlC	BSU38690	NP_391748.1	106	-	hypothetical protein BSU38690
chr	NC_000964.3	3970312	3970848	-	937400	sigY	BSU38700	NP_391749.1	178	-	RNA polymerase sigma factor SigY
chr	NC_000964.3	3971060	3972433	+	937405	yxlA	BSU38710	NP_391750.1	457	-	purine-cytosine permease YxlA
chr	NC_000964.3	3972448	3973278	-	937408	yxkO	BSU38720	NP_391751.1	276	-	adp-dependent (S)-NAD(P)H-hydrate dehydratase
chr	NC_000964.3	3973364	3975091	-	936330	cydD	BSU38730	NP_391752.1	575	-	ATP-binding/permease protein CydD
chr	NC_000964.3	3975088	3976791	-	936498	cydC	BSU38740	NP_391753.1	567	-	ATP-binding/permease protein CydC
chr	NC_000964.3	3976791	3977807	-	937412	cydB	BSU38750	NP_391754.1	338	-	cytochrome d ubiquinol oxidase subunit 2
chr	NC_000964.3	3977791	3979197	-	937406	cydA	BSU38760	NP_391755.1	468	-	cytochrome d ubiquinol oxidase subunit 1
chr	NC_000964.3	3979753	3981105	+	937407	cimH	BSU38770	NP_391756.1	450	-	citrate/malate transporter
chr	NC_000964.3	3981227	3982915	+	937415	yxkI	BSU38780	NP_391757.1	562	-	membrane metalloprotease YxkI
chr	NC_000964.3	3982973	3983173	+	937409	yxzE	BSU38790	NP_391758.1	66	-	hypothetical protein BSU38790
chr	NC_000964.3	3983187	3984026	-	937411	yxkH	BSU38800	NP_391759.1	279	-	polysaccharide deacetylase
chr	NC_000964.3	3984133	3985230	-	937422	msmX	BSU38810	NP_391760.1	365	-	maltodextrin import ATP-binding protein MsmX
chr	NC_000964.3	3985351	3986244	-	937413	yxkF	BSU38820	NP_391761.1	297	-	hypothetical protein BSU38820
chr	NC_000964.3	3986428	3987885	+	937414	aldY	BSU38830	NP_391762.1	485	-	aldehyde dehydrogenase AldY
chr	NC_000964.3	3987927	3988763	-	937425	yxkD	BSU38840	NP_391763.1	278	-	hypothetical protein BSU38840
chr	NC_000964.3	3989232	3989873	+	937416	yxkC	BSU38850	NP_391764.1	213	-	hypothetical protein BSU38850
chr	NC_000964.3	3989948	3990967	-	937420	galE	BSU38860	NP_391765.1	339	-	UDP-glucose 4-epimerase
chr	NC_000964.3	3991082	3991588	-	937438	yxkA	BSU38870	NP_391766.1	168	-	hypothetical protein BSU38870
chr	NC_000964.3	3991718	3992593	+	937423	yxjO	BSU38880	NP_391767.1	291	-	HTH-type transcriptional regulator YxjO
chr	NC_000964.3	3992671	3993144	+	937424	yxjN	BSU38890	NP_391768.1	157	-	hypothetical protein BSU38890
chr	NC_000964.3	3993162	3994382	+	937441	yxjM	BSU38900	NP_391769.1	406	-	sensor histidine kinase
chr	NC_000964.3	3994369	3995025	+	937427	yxjL	BSU38910	NP_391770.1	218	-	transcriptional regulator
chr	NC_000964.3	3995075	3996307	+	937428	pepT	BSU38920	NP_391771.1	410	-	peptidase T
chr	NC_000964.3	3996829	3997092	+	937454	yxjJ	BSU38930	NP_391772.1	87	-	hypothetical protein BSU38930
chr	NC_000964.3	3997221	3997709	+	937439	yxjI	BSU38940	NP_391773.1	162	-	hypothetical protein BSU38940
chr	NC_000964.3	3997964	3999097	+	937440	yxjH	BSU38950	NP_391774.2	377	-	hypothetical protein BSU38950
chr	NC_000964.3	3999350	4000486	+	937457	yxjG	BSU38960	NP_391775.3	378	-	hypothetical protein BSU38960
chr	NC_000964.3	4000539	4001312	-	937450	yxjF	BSU38970	NP_391776.2	257	-	oxidoreductase
chr	NC_000964.3	4001329	4001979	-	937453	scoB	BSU38980	NP_391777.1	216	-	succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
chr	NC_000964.3	4001976	4002692	-	937468	scoA	BSU38990	NP_391778.1	238	-	succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
chr	NC_000964.3	4002716	4004134	-	937455	yxjC	BSU39000	NP_391779.3	472	-	transporter
chr	NC_000964.3	4004288	4005136	-	937456	yxjB	BSU39010	NP_391780.1	282	-	23S rRNA (guanine-N(1)-)-methyltransferase YxjB
chr	NC_000964.3	4005752	4006945	+	937472	yxjA	BSU39020	NP_391781.2	397	-	purine nucleoside transport protein NupG
chr	NC_000964.3	4007803	4008093	-	937467	yxiS	BSU39040	NP_391783.2	96	-	hypothetical protein BSU39040
chr	NC_000964.3	4008143	4010203	-	937481	katE	BSU39050	NP_391784.2	686	-	catalase-2
chr	NC_000964.3	4010404	4011684	+	937469	citH	BSU39060	NP_391785.2	426	-	citrate transporter
chr	NC_000964.3	4011842	4012570	-	937470	bglS	BSU39070	NP_391786.1	242	-	beta-glucanase
chr	NC_000964.3	4012866	4013699	-	937503	licT	BSU39080	NP_391787.2	277	-	transcription antiterminator LicT
chr	NC_000964.3	4013795	4014475	-	937473	yxiP	BSU39090	NP_391788.1	226	-	hypothetical protein BSU39090
chr	NC_000964.3	4014682	4015968	+	937480	yxiO	BSU39100	NP_391789.1	428	-	MFS transporter
chr	NC_000964.3	4015987	4017426	-	937492	deaD	BSU39110	NP_391790.2	479	-	ATP-dependent RNA helicase DbpA
chr	NC_000964.3	4017508	4018656	-	937485	yxiM	BSU39120	NP_391791.2	382	-	esterase YxiM
chr	NC_000964.3	4019005	4019136	-	8303069	yxzJ	BSU39139	YP_003097796.1	43	-	hypothetical protein BSU39139
chr	NC_000964.3	4019148	4019609	-	937483	yxiK	BSU39140	NP_391793.1	153	-	hypothetical protein BSU39140
chr	NC_000964.3	4019625	4019921	-	937504	yxiJ	BSU39150	NP_391794.1	98	-	hypothetical protein BSU39150
chr	NC_000964.3	4019949	4020437	-	937495	yxiI	BSU39160	NP_391795.1	162	-	hypothetical protein BSU39160
chr	NC_000964.3	4020455	4020907	-	937507	yxzG	BSU39170	NP_391796.1	150	-	hypothetical protein BSU39170
chr	NC_000964.3	4020977	4021306	-	937476	yxiH	BSU39180	NP_391797.1	109	-	hypothetical protein BSU39180
chr	NC_000964.3	4021429	4021845	-	937774	yxiG	BSU39190	NP_391798.1	138	-	hypothetical protein BSU39190
chr	NC_000964.3	4021896	4022264	-	937967	yxzC	BSU39200	NP_391799.1	122	-	hypothetical protein BSU39200
chr	NC_000964.3	4022258	4022728	-	937519	yxiF	BSU39210	NP_391800.1	156	-	hypothetical protein BSU39210
